qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	ID	Entry Name	Protein Name	Organism	Gene Name	Keywords	Comments
AUGUSTUS_g2.t1	tr|A0A453FCI3|A0A453FCI3_AEGTS	54.369	103	46	1	14	115	13	115	2.69e-34	124	A0A453FCI3	A0A453FCI3_AEGTS	RecName: Full=Transcription factor RAX3 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Activator', 'DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	[]
AUGUSTUS_g2.t1	tr|A0A452XPR9|A0A452XPR9_AEGTS	78.873	71	15	0	45	115	9	79	3.27e-34	124	A0A452XPR9	A0A452XPR9_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET1Gv20098200.2};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453PHT2|A0A453PHT2_AEGTS	47.015	134	39	1	14	115	13	146	3.35e-34	123	A0A453PHT2	A0A453PHT2_AEGTS	RecName: Full=Protein ODORANT1 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453LWQ0|A0A453LWQ0_AEGTS	53.398	103	47	1	14	115	13	115	4.22e-34	122	A0A453LWQ0	A0A453LWQ0_AEGTS	RecName: Full=Transcription factor RAX3 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Activator', 'DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	[]
AUGUSTUS_g2.t1	tr|A0A453RAK9|A0A453RAK9_AEGTS	58.654	104	39	2	14	115	13	114	6.90e-34	123	A0A453RAK9	A0A453RAK9_AEGTS	RecName: Full=Protein ODORANT1 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453SND4|A0A453SND4_AEGTS	52.427	103	48	1	10	111	9	111	7.90e-34	121	A0A453SND4	A0A453SND4_AEGTS	RecName: Full=Transcription factor RAX2 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Activator', 'DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	[]
AUGUSTUS_g2.t1	tr|A0A453SNC5|A0A453SNC5_AEGTS	52.427	103	48	1	10	111	9	111	9.10e-34	124	A0A453SNC5	A0A453SNC5_AEGTS	RecName: Full=Transcription factor RAX2 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Activator', 'DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	[]
AUGUSTUS_g2.t1	tr|A0A453PTW7|A0A453PTW7_AEGTS	36.364	187	96	2	14	199	13	177	9.11e-34	122	A0A453PTW7	A0A453PTW7_AEGTS	RecName: Full=Transcription factor RAX3 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Activator', 'DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	[]
AUGUSTUS_g2.t1	tr|A0A453CWC7|A0A453CWC7_AEGTS	60.870	92	34	1	14	103	14	105	1.03e-33	119	A0A453CWC7	A0A453CWC7_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET2Gv20987100.1};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453PUB6|A0A453PUB6_AEGTS	36.052	233	123	5	14	221	129	360	1.44e-33	128	A0A453PUB6	A0A453PUB6_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET6Gv20857100.2};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Activator', 'DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	[]
AUGUSTUS_g2.t1	tr|A0A452Z2U1|A0A452Z2U1_AEGTS	50.485	103	50	1	14	115	13	115	1.48e-33	123	A0A452Z2U1	A0A452Z2U1_AEGTS	RecName: Full=Transcription factor RAX3 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Activator', 'DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	[]
AUGUSTUS_g2.t1	tr|A0A453C6U4|A0A453C6U4_AEGTS	54.902	102	46	0	14	115	13	114	1.57e-33	125	A0A453C6U4	A0A453C6U4_AEGTS	RecName: Full=Transcription factor MYB39 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome']	[]
AUGUSTUS_g2.t1	tr|A0A453FCW0|A0A453FCW0_AEGTS	54.369	103	46	1	14	115	13	115	1.71e-33	121	A0A453FCW0	A0A453FCW0_AEGTS	RecName: Full=Transcription factor RAX3 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Activator', 'DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	[]
AUGUSTUS_g2.t1	tr|A0A453RKL8|A0A453RKL8_AEGTS	51.695	118	54	2	10	126	12	127	2.61e-33	121	A0A453RKL8	A0A453RKL8_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET7Gv20615500.1};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome']	[]
AUGUSTUS_g2.t1	tr|A0A453CWE4|A0A453CWE4_AEGTS	45.588	136	40	1	14	115	15	150	3.73e-33	125	A0A453CWE4	A0A453CWE4_AEGTS	RecName: Full=Myb-related protein Zm1 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A452Z2T7|A0A452Z2T7_AEGTS	50.485	103	50	1	14	115	13	115	3.92e-33	124	A0A452Z2T7	A0A452Z2T7_AEGTS	RecName: Full=Transcription factor RAX3 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Activator', 'DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	[]
AUGUSTUS_g2.t1	tr|A0A453FCM5|A0A453FCM5_AEGTS	54.369	103	46	1	14	115	91	193	4.89e-33	125	A0A453FCM5	A0A453FCM5_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET3Gv20638700.1};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Activator', 'DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	[]
AUGUSTUS_g2.t1	tr|A0A453CW11|A0A453CW11_AEGTS	73.239	71	19	0	45	115	6	76	6.40e-33	123	A0A453CW11	A0A453CW11_AEGTS	RecName: Full=Myb-related protein Zm1 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A452ZTN3|A0A452ZTN3_AEGTS	53.398	103	47	1	14	115	13	115	7.19e-33	120	A0A452ZTN3	A0A452ZTN3_AEGTS	RecName: Full=Transcription factor RAX2 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Activator', 'DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	[]
AUGUSTUS_g2.t1	tr|A0A452ZQR4|A0A452ZQR4_AEGTS	49.231	130	47	1	5	115	6	135	8.15e-33	123	A0A452ZQR4	A0A452ZQR4_AEGTS	RecName: Full=Transcription factor MYB86 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453KVM0|A0A453KVM0_AEGTS	52.427	103	48	1	14	115	13	115	9.49e-33	122	A0A453KVM0	A0A453KVM0_AEGTS	RecName: Full=Transcription factor RAX3 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Activator', 'DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	[]
AUGUSTUS_g2.t1	tr|A0A453KVN2|A0A453KVN2_AEGTS	52.427	103	48	1	14	115	13	115	1.46e-32	122	A0A453KVN2	A0A453KVN2_AEGTS	RecName: Full=Transcription factor RAX3 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Activator', 'DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	[]
AUGUSTUS_g2.t1	tr|A0A453JXD6|A0A453JXD6_AEGTS	71.429	77	22	0	45	121	9	85	1.54e-32	119	A0A453JXD6	A0A453JXD6_AEGTS	RecName: Full=Transcription factor MYB48 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A452ZTM1|A0A452ZTM1_AEGTS	53.398	103	47	1	14	115	13	115	2.33e-32	118	A0A452ZTM1	A0A452ZTM1_AEGTS	RecName: Full=Transcription factor RAX3 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Activator', 'DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	[]
AUGUSTUS_g2.t1	tr|A0A452ZTL5|A0A452ZTL5_AEGTS	53.398	103	47	1	14	115	13	115	3.12e-32	121	A0A452ZTL5	A0A452ZTL5_AEGTS	RecName: Full=Transcription factor RAX2 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Activator', 'DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	[]
AUGUSTUS_g2.t1	tr|A0A453DT18|A0A453DT18_AEGTS	70.833	72	21	0	44	115	1	72	7.88e-32	119	A0A453DT18	A0A453DT18_AEGTS	RecName: Full=Transcription factor MYB21 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453RAM4|A0A453RAM4_AEGTS	47.368	133	39	1	14	115	44	176	8.22e-32	120	A0A453RAM4	A0A453RAM4_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET7Gv20519300.4};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453J9G4|A0A453J9G4_AEGTS	50.485	103	50	1	14	115	13	115	2.05e-31	117	A0A453J9G4	A0A453J9G4_AEGTS	RecName: Full=Transcription factor RAX2 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Activator', 'DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	[]
AUGUSTUS_g2.t1	tr|A0A453JYK8|A0A453JYK8_AEGTS	72.857	70	19	0	46	115	6	75	2.26e-31	116	A0A453JYK8	A0A453JYK8_AEGTS	RecName: Full=Transcription factor MYB21 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453QUS2|A0A453QUS2_AEGTS	59.259	81	33	0	14	94	7	87	2.39e-31	112	A0A453QUS2	A0A453QUS2_AEGTS	RecName: Full=HTH myb-type domain-containing protein {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453FHI7|A0A453FHI7_AEGTS	49.515	103	51	1	14	115	13	115	2.48e-31	116	A0A453FHI7	A0A453FHI7_AEGTS	RecName: Full=Transcription factor RAX2 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Activator', 'DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	[]
AUGUSTUS_g2.t1	tr|A0A453E6D6|A0A453E6D6_AEGTS	49.533	107	53	1	10	115	9	115	3.30e-31	117	A0A453E6D6	A0A453E6D6_AEGTS	RecName: Full=Transcription factor RAX2 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Activator', 'DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	[]
AUGUSTUS_g2.t1	tr|A0A453QDI4|A0A453QDI4_AEGTS	61.842	76	29	0	14	89	14	89	3.35e-31	112	A0A453QDI4	A0A453QDI4_AEGTS	RecName: Full=Myb-related protein Myb4 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453E654|A0A453E654_AEGTS	49.533	107	53	1	10	115	9	115	4.36e-31	117	A0A453E654	A0A453E654_AEGTS	RecName: Full=Transcription factor RAX2 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Activator', 'DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	[]
AUGUSTUS_g2.t1	tr|A0A453HIE1|A0A453HIE1_AEGTS	70.000	70	21	0	46	115	13	82	1.89e-30	115	A0A453HIE1	A0A453HIE1_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET4Gv20198100.4};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453P5Z6|A0A453P5Z6_AEGTS	68.000	75	24	0	41	115	7	81	3.53e-30	114	A0A453P5Z6	A0A453P5Z6_AEGTS	RecName: Full=Transcription factor MYB39 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453DEU2|A0A453DEU2_AEGTS	74.286	70	18	0	46	115	14	83	4.12e-30	116	A0A453DEU2	A0A453DEU2_AEGTS	RecName: Full=Transcription factor MYB39 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A452ZQQ0|A0A452ZQQ0_AEGTS	42.953	149	47	1	5	115	6	154	6.75e-30	115	A0A452ZQQ0	A0A452ZQQ0_AEGTS	RecName: Full=Myb-related protein Hv33 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453D7B9|A0A453D7B9_AEGTS	50.980	102	50	0	14	115	65	166	9.97e-30	112	A0A453D7B9	A0A453D7B9_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET2Gv21114900.1};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome']	[]
AUGUSTUS_g2.t1	tr|A0A453GJX4|A0A453GJX4_AEGTS	69.014	71	22	0	45	115	12	82	2.04e-29	112	A0A453GJX4	A0A453GJX4_AEGTS	RecName: Full=Transcription factor TT2 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453R2Q1|A0A453R2Q1_AEGTS	67.606	71	23	0	45	115	5	75	4.94e-29	110	A0A453R2Q1	A0A453R2Q1_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET7Gv20434200.2};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Activator', 'DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453NPF3|A0A453NPF3_AEGTS	50.980	102	47	2	15	115	11	110	7.66e-29	112	A0A453NPF3	A0A453NPF3_AEGTS	RecName: Full=Transcription factor MYB44 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome']	[]
AUGUSTUS_g2.t1	tr|A0A453SNG2|A0A453SNG2_AEGTS	40.909	132	48	2	10	111	9	140	8.64e-29	112	A0A453SNG2	A0A453SNG2_AEGTS	RecName: Full=Transcription factor RAX2 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Activator', 'DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	[]
AUGUSTUS_g2.t1	tr|A0A453R531|A0A453R531_AEGTS	59.211	76	31	0	14	89	13	88	1.32e-28	105	A0A453R531	A0A453R531_AEGTS	RecName: Full=Myb-related protein Myb4 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453F9Z9|A0A453F9Z9_AEGTS	68.571	70	22	0	46	115	8	77	2.55e-28	109	A0A453F9Z9	A0A453F9Z9_AEGTS	RecName: Full=Myb-related protein Hv33 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453KSJ2|A0A453KSJ2_AEGTS	69.565	69	21	0	47	115	1	69	3.08e-28	109	A0A453KSJ2	A0A453KSJ2_AEGTS	RecName: Full=R2R3-MYB transcription factor {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453E6H5|A0A453E6H5_AEGTS	50.526	95	46	1	18	111	1	95	3.75e-28	104	A0A453E6H5	A0A453E6H5_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET3Gv20236800.9};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Activator', 'DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	[]
AUGUSTUS_g2.t1	tr|A0A453GJV8|A0A453GJV8_AEGTS	57.895	76	32	0	15	90	14	89	3.86e-28	104	A0A453GJV8	A0A453GJV8_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET3Gv21058700.5};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453FA65|A0A453FA65_AEGTS	59.211	76	31	0	14	89	27	102	1.00e-27	104	A0A453FA65	A0A453FA65_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET3Gv20625600.2};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A452ZE56|A0A452ZE56_AEGTS	55.556	81	36	0	14	94	41	121	1.40e-27	105	A0A452ZE56	A0A452ZE56_AEGTS	RecName: Full=Transcription factor GAMYB {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A452Z2S9|A0A452Z2S9_AEGTS	61.111	72	28	0	44	115	1	72	2.57e-27	103	A0A452Z2S9	A0A452Z2S9_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET1Gv20614600.4};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Activator', 'DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	[]
AUGUSTUS_g2.t1	tr|A0A453E685|A0A453E685_AEGTS	40.299	134	52	2	10	115	9	142	3.93e-27	103	A0A453E685	A0A453E685_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET3Gv20236800.6};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Activator', 'DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	[]
AUGUSTUS_g2.t1	tr|A0A453PU21|A0A453PU21_AEGTS	35.821	201	104	4	45	221	1	200	3.97e-27	108	A0A453PU21	A0A453PU21_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET6Gv20857100.3};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Activator', 'DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	[]
AUGUSTUS_g2.t1	tr|A0A453LH08|A0A453LH08_AEGTS	56.579	76	33	0	15	90	14	89	1.02e-26	101	A0A453LH08	A0A453LH08_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET5Gv20759100.1};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453HPQ5|A0A453HPQ5_AEGTS	56.410	78	34	0	14	91	13	90	1.32e-26	100	A0A453HPQ5	A0A453HPQ5_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET4Gv20265800.9};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453T7V9|A0A453T7V9_AEGTS	49.020	102	49	2	15	115	38	137	1.41e-26	106	A0A453T7V9	A0A453T7V9_AEGTS	RecName: Full=Transcription factor MYB44 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome']	[]
AUGUSTUS_g2.t1	tr|A0A453T7X3|A0A453T7X3_AEGTS	49.020	102	49	2	15	115	38	137	2.12e-26	106	A0A453T7X3	A0A453T7X3_AEGTS	RecName: Full=Transcription factor MYB44 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome']	[]
AUGUSTUS_g2.t1	tr|A0A452YS30|A0A452YS30_AEGTS	47.573	103	53	1	14	115	3	105	3.46e-26	103	A0A452YS30	A0A452YS30_AEGTS	RecName: Full=Transcription factor MYB86 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Activator', 'DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	[]
AUGUSTUS_g2.t1	tr|A0A453T7S7|A0A453T7S7_AEGTS	49.020	102	49	2	15	115	8	107	3.73e-26	105	A0A453T7S7	A0A453T7S7_AEGTS	RecName: Full=Transcription factor MYB44 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome']	[]
AUGUSTUS_g2.t1	tr|A0A453T7X5|A0A453T7X5_AEGTS	49.020	102	49	2	15	115	8	107	4.94e-26	104	A0A453T7X5	A0A453T7X5_AEGTS	RecName: Full=Transcription factor MYB44 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome']	[]
AUGUSTUS_g2.t1	tr|A0A453T7U6|A0A453T7U6_AEGTS	49.020	102	49	2	15	115	8	107	5.17e-26	104	A0A453T7U6	A0A453T7U6_AEGTS	RecName: Full=Transcription factor MYB44 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome']	[]
AUGUSTUS_g2.t1	tr|A0A453FXQ2|A0A453FXQ2_AEGTS	48.039	102	50	2	15	115	65	164	7.19e-26	105	A0A453FXQ2	A0A453FXQ2_AEGTS	RecName: Full=Transcription factor MYB44 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome']	[]
AUGUSTUS_g2.t1	tr|A0A453FXN6|A0A453FXN6_AEGTS	48.039	102	50	2	15	115	130	229	8.44e-26	106	A0A453FXN6	A0A453FXN6_AEGTS	RecName: Full=Transcription factor MYB44 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome']	[]
